time,open,high,low,close,tick_volume,spread,real_volume
2025-07-23 03:17:00,1.17386,1.17394,1.17386,1.1739,23,2,0
2025-07-23 03:18:00,1.1739,1.17393,1.17389,1.1739,38,2,0
2025-07-23 03:19:00,1.1739,1.17397,1.17385,1.1739600000000001,65,2,0
2025-07-23 03:20:00,1.1739600000000001,1.17398,1.17393,1.17397,22,2,0
2025-07-23 03:21:00,1.17398,1.17401,1.17397,1.17397,57,2,0
2025-07-23 03:22:00,1.17397,1.17417,1.17391,1.17413,61,2,0
2025-07-23 03:23:00,1.17413,1.17416,1.17404,1.17408,59,2,0
2025-07-23 03:24:00,1.17407,1.17415,1.17402,1.17412,55,2,0
2025-07-23 03:25:00,1.17412,1.17415,1.17408,1.17409,22,2,0
2025-07-23 03:26:00,1.17409,1.17415,1.17409,1.17414,16,2,0
2025-07-23 03:27:00,1.17415,1.17419,1.17411,1.17419,52,2,0
2025-07-23 03:28:00,1.17419,1.17428,1.17418,1.17423,40,2,0
2025-07-23 03:29:00,1.17423,1.17447,1.17423,1.17441,57,2,0
2025-07-23 03:30:00,1.17441,1.17461,1.17441,1.17458,65,2,0
2025-07-23 03:31:00,1.17458,1.17459,1.17451,1.17454,62,2,0
2025-07-23 03:32:00,1.17454,1.17454,1.17438,1.17439,36,2,0
2025-07-23 03:33:00,1.17439,1.17443,1.1743000000000001,1.17431,48,2,0
2025-07-23 03:34:00,1.17431,1.1745,1.17431,1.1745,59,2,0
2025-07-23 03:35:00,1.1745,1.17458,1.17448,1.17451,82,2,0
2025-07-23 03:36:00,1.1745,1.17455,1.17442,1.17454,48,2,0
2025-07-23 03:37:00,1.17454,1.17454,1.17434,1.17441,56,2,0
2025-07-23 03:38:00,1.17441,1.17442,1.17429,1.1743000000000001,56,2,0
2025-07-23 03:39:00,1.1743000000000001,1.17448,1.17429,1.17447,30,2,0
2025-07-23 03:40:00,1.17447,1.17456,1.17447,1.17447,53,2,0
2025-07-23 03:41:00,1.17447,1.17455,1.17447,1.17448,61,2,0
2025-07-23 03:42:00,1.17448,1.17454,1.17448,1.17451,59,2,0
2025-07-23 03:43:00,1.17451,1.17456,1.17446,1.17452,69,2,0
2025-07-23 03:44:00,1.17452,1.1745700000000001,1.17446,1.17446,35,2,0
2025-07-23 03:45:00,1.17447,1.17456,1.17447,1.17452,44,2,0
2025-07-23 03:46:00,1.17452,1.17455,1.17444,1.17444,23,2,0
2025-07-23 03:47:00,1.17444,1.17447,1.17433,1.17439,52,2,0
2025-07-23 03:48:00,1.17439,1.17444,1.17436,1.17436,19,2,0
2025-07-23 03:49:00,1.17436,1.17437,1.17431,1.17433,26,2,0
2025-07-23 03:50:00,1.17433,1.17434,1.17431,1.17432,34,2,0
2025-07-23 03:51:00,1.17432,1.17432,1.1743000000000001,1.17431,9,2,0
2025-07-23 03:52:00,1.17431,1.17431,1.17407,1.17408,60,2,0
2025-07-23 03:53:00,1.17407,1.17415,1.1740599999999999,1.17412,31,2,0
2025-07-23 03:54:00,1.17412,1.17417,1.17398,1.17402,61,2,0
2025-07-23 03:55:00,1.17402,1.17402,1.17382,1.17384,98,2,0
2025-07-23 03:56:00,1.17384,1.17394,1.17382,1.17389,72,2,0
2025-07-23 03:57:00,1.17389,1.17389,1.17383,1.17384,33,2,0
2025-07-23 03:58:00,1.17384,1.17393,1.17384,1.17389,57,2,0
2025-07-23 03:59:00,1.17389,1.17392,1.17387,1.17391,51,2,0
2025-07-23 04:00:00,1.17391,1.17398,1.17381,1.17381,76,2,0
2025-07-23 04:01:00,1.17381,1.17383,1.17378,1.17382,26,2,0
2025-07-23 04:02:00,1.17382,1.17387,1.17366,1.17366,50,2,0
2025-07-23 04:03:00,1.17366,1.17371,1.17357,1.17357,48,2,0
2025-07-23 04:04:00,1.17357,1.17362,1.1735,1.17351,48,2,0
2025-07-23 04:05:00,1.17352,1.17353,1.1734,1.1735,89,2,0
2025-07-23 04:06:00,1.1735,1.17367,1.1735,1.17361,50,2,0
2025-07-23 04:07:00,1.17362,1.17372,1.17361,1.17368,20,2,0
2025-07-23 04:08:00,1.17368,1.1736900000000001,1.17365,1.17366,20,2,0
2025-07-23 04:09:00,1.17366,1.17374,1.17366,1.17366,63,2,0
2025-07-23 04:10:00,1.17366,1.17367,1.17351,1.17352,39,2,0
2025-07-23 04:11:00,1.1735,1.17368,1.17347,1.17366,34,2,0
2025-07-23 04:12:00,1.17367,1.17382,1.17367,1.17368,39,2,0
2025-07-23 04:13:00,1.1736900000000001,1.1736900000000001,1.17362,1.17368,46,2,0
2025-07-23 04:14:00,1.17368,1.17372,1.17368,1.1736900000000001,44,2,0
2025-07-23 04:15:00,1.1736900000000001,1.17375,1.17366,1.17367,34,2,0
2025-07-23 04:16:00,1.17367,1.17374,1.17367,1.17371,31,2,0
2025-07-23 04:17:00,1.17372,1.17372,1.17367,1.17368,32,2,0
2025-07-23 04:18:00,1.17368,1.17379,1.17368,1.17377,49,2,0
2025-07-23 04:19:00,1.17377,1.17378,1.17367,1.17368,48,2,0
2025-07-23 04:20:00,1.17368,1.1736900000000001,1.17357,1.17361,67,2,0
2025-07-23 04:21:00,1.17361,1.17366,1.17361,1.17362,46,2,0
2025-07-23 04:22:00,1.17363,1.17363,1.17357,1.17358,37,2,0
2025-07-23 04:23:00,1.17357,1.17357,1.1733500000000001,1.17337,38,2,0
2025-07-23 04:24:00,1.17337,1.17341,1.1732,1.17323,109,2,0
2025-07-23 04:25:00,1.17323,1.17336,1.17323,1.17334,60,2,0
2025-07-23 04:26:00,1.17334,1.1735,1.17334,1.17348,30,2,0
2025-07-23 04:27:00,1.17349,1.1735,1.1734499999999999,1.1735,29,2,0
2025-07-23 04:28:00,1.17351,1.17354,1.17348,1.17352,33,2,0
2025-07-23 04:29:00,1.17352,1.17358,1.17351,1.17357,13,2,0
2025-07-23 04:30:00,1.17357,1.17362,1.17353,1.17361,34,2,0
2025-07-23 04:31:00,1.17361,1.17363,1.17358,1.17363,33,2,0
2025-07-23 04:32:00,1.17363,1.1736900000000001,1.17361,1.17364,27,2,0
2025-07-23 04:33:00,1.17364,1.17371,1.17363,1.17367,34,2,0
2025-07-23 04:34:00,1.17367,1.1737,1.17362,1.17363,29,2,0
2025-07-23 04:35:00,1.17363,1.17367,1.17363,1.17367,5,2,0
2025-07-23 04:36:00,1.17367,1.17368,1.17359,1.17359,15,2,0
2025-07-23 04:37:00,1.1736,1.17362,1.17358,1.17359,8,2,0
2025-07-23 04:38:00,1.1736,1.17361,1.17352,1.17354,32,2,0
2025-07-23 04:39:00,1.17354,1.17361,1.17354,1.17358,28,2,0
2025-07-23 04:40:00,1.17358,1.17358,1.17342,1.17352,50,2,0
2025-07-23 04:41:00,1.17353,1.17353,1.17348,1.17348,25,2,0
2025-07-23 04:42:00,1.17348,1.17353,1.17348,1.17353,16,2,0
2025-07-23 04:43:00,1.17353,1.17357,1.17347,1.17357,15,2,0
2025-07-23 04:44:00,1.17356,1.17362,1.17356,1.17362,19,2,0
2025-07-23 04:45:00,1.17361,1.17368,1.17358,1.17364,27,2,0
2025-07-23 04:46:00,1.17364,1.17365,1.17358,1.1736,25,2,0
2025-07-23 04:47:00,1.1736,1.17361,1.17357,1.1736,33,2,0
2025-07-23 04:48:00,1.17361,1.17368,1.1736,1.17367,21,2,0
2025-07-23 04:49:00,1.17366,1.17383,1.17366,1.17378,71,2,0
2025-07-23 04:50:00,1.17378,1.17386,1.17377,1.17385,31,2,0
2025-07-23 04:51:00,1.17385,1.17387,1.17376,1.17377,17,2,0
2025-07-23 04:52:00,1.17377,1.17377,1.17366,1.17367,29,2,0
2025-07-23 04:53:00,1.17367,1.17368,1.17357,1.17368,36,2,0
2025-07-23 04:54:00,1.17368,1.1736900000000001,1.17361,1.17362,18,2,0
2025-07-23 04:55:00,1.17362,1.17362,1.17352,1.17353,24,2,0
2025-07-23 04:56:00,1.17353,1.17353,1.17343,1.17343,22,2,0
2025-07-23 04:57:00,1.17343,1.17346,1.17338,1.17341,21,2,0
2025-07-23 04:58:00,1.17341,1.17341,1.17333,1.17339,22,2,0
2025-07-23 04:59:00,1.17339,1.17353,1.17339,1.1735,50,2,0
2025-07-23 05:00:00,1.17349,1.17353,1.1734499999999999,1.1735,67,2,0
2025-07-23 05:01:00,1.17351,1.1736,1.1735,1.17357,43,2,0
2025-07-23 05:02:00,1.17356,1.17377,1.17356,1.17371,73,2,0
2025-07-23 05:03:00,1.17371,1.17376,1.17363,1.17363,32,2,0
2025-07-23 05:04:00,1.17363,1.1737,1.17357,1.17361,56,2,0
2025-07-23 05:05:00,1.17361,1.17361,1.17351,1.17358,26,2,0
2025-07-23 05:06:00,1.17358,1.17359,1.17351,1.17358,35,2,0
2025-07-23 05:07:00,1.17358,1.17373,1.17357,1.17372,34,2,0
2025-07-23 05:08:00,1.17372,1.17372,1.17366,1.1736900000000001,17,2,0
2025-07-23 05:09:00,1.17368,1.1736900000000001,1.17358,1.17359,28,2,0
2025-07-23 05:10:00,1.17358,1.17358,1.17352,1.17353,35,2,0
2025-07-23 05:11:00,1.17353,1.17354,1.17348,1.17353,41,2,0
2025-07-23 05:12:00,1.17353,1.17361,1.17353,1.17358,36,2,0
2025-07-23 05:13:00,1.17358,1.17358,1.17329,1.1733,59,2,0
2025-07-23 05:14:00,1.1733,1.17339,1.1733,1.17337,62,2,0
2025-07-23 05:15:00,1.17337,1.17338,1.17317,1.17317,78,2,0
2025-07-23 05:16:00,1.17317,1.17325,1.17317,1.17323,32,2,0
2025-07-23 05:17:00,1.17323,1.17327,1.17321,1.17327,38,2,0
2025-07-23 05:18:00,1.17327,1.17327,1.17315,1.17317,48,2,0
2025-07-23 05:19:00,1.17318,1.17323,1.17312,1.17322,33,2,0
2025-07-23 05:20:00,1.17322,1.17327,1.17321,1.17323,17,2,0
2025-07-23 05:21:00,1.17323,1.17334,1.17323,1.17331,32,2,0
2025-07-23 05:22:00,1.17331,1.17337,1.17331,1.17334,37,2,0
2025-07-23 05:23:00,1.17334,1.1734,1.17333,1.17338,29,2,0
2025-07-23 05:24:00,1.17338,1.17349,1.17337,1.17343,39,2,0
2025-07-23 05:25:00,1.17342,1.17352,1.17342,1.1734499999999999,27,2,0
2025-07-23 05:26:00,1.1734499999999999,1.17346,1.17338,1.17338,44,2,0
2025-07-23 05:27:00,1.17338,1.17343,1.17336,1.17343,49,2,0
2025-07-23 05:28:00,1.17343,1.17354,1.17342,1.17349,42,2,0
2025-07-23 05:29:00,1.17348,1.17349,1.17347,1.17347,16,2,0
2025-07-23 05:30:00,1.17347,1.17347,1.17333,1.17338,38,2,0
2025-07-23 05:31:00,1.17337,1.17341,1.17337,1.17339,28,2,0
2025-07-23 05:32:00,1.17339,1.17344,1.17339,1.1734,40,2,0
2025-07-23 05:33:00,1.1734,1.17355,1.17334,1.17354,64,2,0
2025-07-23 05:34:00,1.17354,1.17356,1.17339,1.1734,62,2,0
2025-07-23 05:35:00,1.17339,1.17344,1.1733,1.17337,68,2,0
2025-07-23 05:36:00,1.17337,1.17337,1.17332,1.17333,13,2,0
2025-07-23 05:37:00,1.17332,1.17333,1.17316,1.17319,36,2,0
2025-07-23 05:38:00,1.17318,1.17323,1.17311,1.17319,61,2,0
2025-07-23 05:39:00,1.17318,1.17318,1.17301,1.17306,77,2,0
2025-07-23 05:40:00,1.17306,1.17317,1.17302,1.17314,34,2,0
2025-07-23 05:41:00,1.17315,1.17321,1.17313,1.17313,51,2,0
2025-07-23 05:42:00,1.17313,1.17314,1.1728,1.17283,68,2,0
2025-07-23 05:43:00,1.17282,1.17296,1.17282,1.17286,53,2,0
2025-07-23 05:44:00,1.17285,1.17287,1.17278,1.1728,59,2,0
2025-07-23 05:45:00,1.1728,1.17286,1.17272,1.17281,80,2,0
2025-07-23 05:46:00,1.17281,1.17285,1.17276,1.17279,44,2,0
2025-07-23 05:47:00,1.17278,1.1728,1.17276,1.17278,54,2,0
2025-07-23 05:48:00,1.17277,1.17288,1.17276,1.17288,66,2,0
2025-07-23 05:49:00,1.17287,1.1730800000000001,1.17287,1.17307,57,2,0
2025-07-23 05:50:00,1.17306,1.1731,1.17293,1.17294,34,2,0
2025-07-23 05:51:00,1.17293,1.17294,1.17276,1.17287,52,2,0
2025-07-23 05:52:00,1.17287,1.17289,1.17278,1.17285,58,2,0
2025-07-23 05:53:00,1.1728399999999999,1.1728399999999999,1.17281,1.17282,42,2,0
2025-07-23 05:54:00,1.17282,1.17283,1.17276,1.17277,22,2,0
2025-07-23 05:55:00,1.17278,1.17306,1.17278,1.17306,64,2,0
2025-07-23 05:56:00,1.17306,1.17318,1.17304,1.17318,52,2,0
2025-07-23 05:57:00,1.17318,1.17318,1.17298,1.17301,95,2,0
2025-07-23 05:58:00,1.17301,1.1730800000000001,1.17301,1.17301,58,2,0
2025-07-23 05:59:00,1.17301,1.17305,1.17296,1.17304,67,2,0
2025-07-23 06:00:00,1.17304,1.1733500000000001,1.17301,1.17334,140,2,0
2025-07-23 06:01:00,1.17334,1.17349,1.17334,1.17337,133,2,0
2025-07-23 06:02:00,1.17337,1.17358,1.1733,1.17337,115,2,0
2025-07-23 06:03:00,1.1733500000000001,1.17346,1.1733500000000001,1.17343,90,2,0
2025-07-23 06:04:00,1.17343,1.17348,1.17334,1.1734499999999999,63,2,0
2025-07-23 06:05:00,1.17344,1.17347,1.17333,1.17338,52,2,0
2025-07-23 06:06:00,1.17338,1.17343,1.17328,1.17328,55,2,0
2025-07-23 06:07:00,1.17328,1.17343,1.17328,1.17342,59,2,0
2025-07-23 06:08:00,1.17342,1.17356,1.17333,1.17353,76,2,0
2025-07-23 06:09:00,1.17353,1.17359,1.17346,1.17347,62,2,0
2025-07-23 06:10:00,1.17347,1.17353,1.17332,1.17353,64,2,0
2025-07-23 06:11:00,1.17348,1.17348,1.17319,1.17319,60,2,0
2025-07-23 06:12:00,1.17319,1.17341,1.17319,1.17336,74,2,0
2025-07-23 06:13:00,1.17336,1.17336,1.17319,1.17331,78,2,0
2025-07-23 06:14:00,1.17331,1.17331,1.17321,1.17321,50,2,0
2025-07-23 06:15:00,1.17322,1.17337,1.17321,1.17336,77,2,0
2025-07-23 06:16:00,1.17336,1.17343,1.17332,1.17334,53,2,0
2025-07-23 06:17:00,1.17334,1.1733500000000001,1.17315,1.17321,69,2,0
2025-07-23 06:18:00,1.17321,1.17327,1.17306,1.17326,69,2,0
2025-07-23 06:19:00,1.17326,1.17331,1.17321,1.17321,27,2,0
2025-07-23 06:20:00,1.17321,1.1733500000000001,1.17321,1.17331,49,2,0
2025-07-23 06:21:00,1.17331,1.17332,1.17315,1.1732,61,2,0
2025-07-23 06:22:00,1.1732,1.1732,1.17305,1.17312,111,2,0
2025-07-23 06:23:00,1.17312,1.1732,1.17311,1.17316,52,2,0
2025-07-23 06:24:00,1.17316,1.17317,1.17306,1.17317,51,2,0
2025-07-23 06:25:00,1.17317,1.17322,1.17312,1.17321,43,2,0
2025-07-23 06:26:00,1.17321,1.17321,1.17315,1.17321,28,2,0
2025-07-23 06:27:00,1.1732,1.17321,1.17309,1.1731,41,2,0
2025-07-23 06:28:00,1.1731,1.17318,1.17305,1.17316,36,2,0
2025-07-23 06:29:00,1.17316,1.17357,1.1731,1.17347,153,2,0
2025-07-23 06:30:00,1.17347,1.17357,1.1733500000000001,1.17346,224,2,0
2025-07-23 06:31:00,1.17346,1.17346,1.17327,1.17337,92,2,0
2025-07-23 06:32:00,1.17337,1.17363,1.17334,1.17351,85,2,0
2025-07-23 06:33:00,1.17351,1.17351,1.1733500000000001,1.17341,61,2,0
2025-07-23 06:34:00,1.17341,1.17364,1.1734,1.17364,67,2,0
2025-07-23 06:35:00,1.17364,1.17367,1.1736,1.17362,49,2,0
2025-07-23 06:36:00,1.17362,1.17366,1.17346,1.17346,61,2,0
2025-07-23 06:37:00,1.1735,1.1735,1.17334,1.17334,73,2,0
2025-07-23 06:38:00,1.17334,1.17336,1.17326,1.17326,49,2,0
2025-07-23 06:39:00,1.17327,1.1733,1.17315,1.17316,63,2,0
2025-07-23 06:40:00,1.17316,1.17333,1.17306,1.17332,63,2,0
2025-07-23 06:41:00,1.17332,1.17338,1.1732,1.17321,49,2,0
2025-07-23 06:42:00,1.17321,1.17327,1.1732,1.17326,22,2,0
2025-07-23 06:43:00,1.17326,1.17348,1.17326,1.1734,62,2,0
2025-07-23 06:44:00,1.1734,1.17357,1.1734,1.17351,60,2,0
2025-07-23 06:45:00,1.17351,1.1738,1.17348,1.17376,116,2,0
2025-07-23 06:46:00,1.17376,1.17394,1.17375,1.17394,72,2,0
2025-07-23 06:47:00,1.17394,1.17395,1.17385,1.17388,61,2,0
2025-07-23 06:48:00,1.17388,1.17392,1.1738,1.17382,60,2,0
2025-07-23 06:49:00,1.17382,1.17387,1.17355,1.17357,93,2,0
2025-07-23 06:50:00,1.17357,1.17359,1.17347,1.17356,69,2,0
2025-07-23 06:51:00,1.17356,1.1736900000000001,1.17355,1.17368,62,2,0
2025-07-23 06:52:00,1.17368,1.1737,1.17361,1.1737,30,2,0
2025-07-23 06:53:00,1.17371,1.17371,1.17361,1.17367,47,2,0
2025-07-23 06:54:00,1.17366,1.17371,1.17355,1.17366,52,2,0
2025-07-23 06:55:00,1.17366,1.17398,1.17365,1.17392,86,2,0
2025-07-23 06:56:00,1.17392,1.17411,1.17385,1.174,74,2,0
2025-07-23 06:57:00,1.174,1.17408,1.1739,1.17407,124,2,0
2025-07-23 06:58:00,1.17407,1.17421,1.1739600000000001,1.17412,156,2,0
2025-07-23 06:59:00,1.17412,1.17425,1.17407,1.17423,144,2,0
2025-07-23 07:00:00,1.17423,1.17423,1.17407,1.17418,255,2,0
2025-07-23 07:01:00,1.17418,1.17438,1.17418,1.17438,173,2,0
2025-07-23 07:02:00,1.17438,1.17447,1.17432,1.1743999999999999,153,2,0
2025-07-23 07:03:00,1.17439,1.1743999999999999,1.17417,1.17417,109,2,0
2025-07-23 07:04:00,1.17418,1.17418,1.1739600000000001,1.17405,86,2,0
2025-07-23 07:05:00,1.17405,1.17405,1.1737,1.17387,107,2,0
2025-07-23 07:06:00,1.17386,1.17407,1.17386,1.17397,87,2,0
2025-07-23 07:07:00,1.17397,1.17418,1.1739600000000001,1.17417,85,2,0
2025-07-23 07:08:00,1.17417,1.17442,1.17417,1.17442,102,2,0
2025-07-23 07:09:00,1.17442,1.17469,1.17442,1.17453,110,2,0
2025-07-23 07:10:00,1.17454,1.1745700000000001,1.17438,1.17443,96,2,0
2025-07-23 07:11:00,1.17443,1.1745700000000001,1.17441,1.1745700000000001,71,2,0
2025-07-23 07:12:00,1.1745700000000001,1.17459,1.17442,1.17447,63,2,0
2025-07-23 07:13:00,1.17447,1.17454,1.17442,1.17453,76,2,0
2025-07-23 07:14:00,1.17453,1.17485,1.17452,1.17473,104,2,0
2025-07-23 07:15:00,1.17473,1.17479,1.17461,1.17478,62,2,0
2025-07-23 07:16:00,1.17478,1.17497,1.17468,1.17479,123,2,0
2025-07-23 07:17:00,1.17478,1.17488,1.17475,1.1748,60,2,0
2025-07-23 07:18:00,1.1748,1.17497,1.17477,1.17495,66,2,0
2025-07-23 07:19:00,1.17495,1.17503,1.17493,1.17499,89,2,0
2025-07-23 07:20:00,1.17499,1.17529,1.17497,1.17503,157,2,0
2025-07-23 07:21:00,1.17502,1.17503,1.17475,1.17477,84,2,0
2025-07-23 07:22:00,1.17477,1.17483,1.17472,1.17472,68,2,0
2025-07-23 07:23:00,1.17473,1.17476,1.1745,1.17451,52,2,0
2025-07-23 07:24:00,1.17452,1.17458,1.17444,1.17449,114,2,0
2025-07-23 07:25:00,1.17449,1.17449,1.1741,1.17412,98,2,0
2025-07-23 07:26:00,1.17412,1.1742,1.174,1.17408,83,2,0
2025-07-23 07:27:00,1.17408,1.17438,1.1740599999999999,1.17432,89,2,0
2025-07-23 07:28:00,1.17432,1.17442,1.17421,1.17438,96,2,0
2025-07-23 07:29:00,1.17438,1.17453,1.17436,1.17443,95,2,0
2025-07-23 07:30:00,1.17443,1.17471,1.17442,1.17451,111,2,0
2025-07-23 07:31:00,1.17451,1.17453,1.17423,1.17437,80,2,0
2025-07-23 07:32:00,1.17438,1.17444,1.17433,1.17437,91,2,0
2025-07-23 07:33:00,1.17438,1.17471,1.17428,1.1747,93,2,0
2025-07-23 07:34:00,1.1747,1.17473,1.1745700000000001,1.1747,150,2,0
2025-07-23 07:35:00,1.17469,1.17471,1.1743000000000001,1.17431,115,2,0
2025-07-23 07:36:00,1.17431,1.17442,1.17421,1.17437,96,2,0
2025-07-23 07:37:00,1.17437,1.17453,1.17431,1.17447,93,2,0
2025-07-23 07:38:00,1.17447,1.17447,1.17429,1.17433,95,2,0
2025-07-23 07:39:00,1.17433,1.17435,1.17405,1.17407,69,2,0
2025-07-23 07:40:00,1.17407,1.17416,1.17401,1.17414,71,2,0
2025-07-23 07:41:00,1.17414,1.17414,1.17402,1.17403,94,2,0
2025-07-23 07:42:00,1.17403,1.1741,1.17385,1.1739,83,2,0
2025-07-23 07:43:00,1.1739,1.1739600000000001,1.17385,1.17392,57,2,0
2025-07-23 07:44:00,1.17392,1.17393,1.17385,1.17388,71,2,0
2025-07-23 07:45:00,1.17387,1.17388,1.17352,1.17353,104,2,0
2025-07-23 07:46:00,1.17352,1.17366,1.17346,1.17366,103,2,0
2025-07-23 07:47:00,1.17366,1.1738,1.17361,1.17377,55,2,0
2025-07-23 07:48:00,1.17377,1.17377,1.17357,1.17357,79,2,0
2025-07-23 07:49:00,1.17357,1.1736,1.17344,1.1735,66,2,0
2025-07-23 07:50:00,1.1735,1.17351,1.17343,1.17346,47,2,0
2025-07-23 07:51:00,1.17346,1.17347,1.17338,1.17344,69,2,0
2025-07-23 07:52:00,1.17344,1.17346,1.1734,1.17346,49,2,0
2025-07-23 07:53:00,1.17346,1.1736,1.17344,1.17355,58,2,0
2025-07-23 07:54:00,1.17355,1.17372,1.17353,1.17364,119,2,0
2025-07-23 07:55:00,1.17364,1.1738,1.17363,1.1738,79,2,0
2025-07-23 07:56:00,1.17381,1.17389,1.17373,1.17374,110,2,0
2025-07-23 07:57:00,1.17374,1.17403,1.1736900000000001,1.17401,98,2,0
2025-07-23 07:58:00,1.17402,1.17423,1.17401,1.17418,73,2,0
2025-07-23 07:59:00,1.17418,1.1742,1.17413,1.17418,79,2,0
2025-07-23 08:00:00,1.17419,1.17422,1.17395,1.1739600000000001,145,2,0
2025-07-23 08:01:00,1.17395,1.17399,1.17368,1.1736900000000001,111,2,0
2025-07-23 08:02:00,1.1736900000000001,1.17388,1.1736900000000001,1.17387,88,2,0
2025-07-23 08:03:00,1.17387,1.17433,1.17384,1.17431,131,2,0
2025-07-23 08:04:00,1.17431,1.17448,1.17424,1.17436,93,2,0
2025-07-23 08:05:00,1.17436,1.17448,1.17431,1.17442,82,2,0
2025-07-23 08:06:00,1.17442,1.17447,1.17432,1.17433,68,2,0
2025-07-23 08:07:00,1.17433,1.1743999999999999,1.17426,1.17429,72,2,0
2025-07-23 08:08:00,1.17428,1.17453,1.17428,1.17449,70,2,0
2025-07-23 08:09:00,1.17449,1.17466,1.17448,1.1745700000000001,105,2,0
2025-07-23 08:10:00,1.17458,1.17478,1.17449,1.17477,64,2,0
2025-07-23 08:11:00,1.17477,1.1748,1.17445,1.17445,100,2,0
2025-07-23 08:12:00,1.17445,1.17446,1.17431,1.17432,62,2,0
2025-07-23 08:13:00,1.17432,1.17442,1.17431,1.17442,46,2,0
2025-07-23 08:14:00,1.17441,1.17441,1.17427,1.17437,53,2,0
2025-07-23 08:15:00,1.17437,1.17439,1.17428,1.17434,57,2,0
2025-07-23 08:16:00,1.17434,1.17437,1.17421,1.17432,46,2,0
2025-07-23 08:17:00,1.17432,1.17442,1.17428,1.17431,56,2,0
2025-07-23 08:18:00,1.17431,1.17432,1.17392,1.17401,84,2,0
2025-07-23 08:19:00,1.174,1.17405,1.1739,1.174,74,2,0
2025-07-23 08:20:00,1.17401,1.17418,1.17401,1.17408,47,2,0
2025-07-23 08:21:00,1.17409,1.17422,1.17409,1.17421,44,2,0
2025-07-23 08:22:00,1.17421,1.17432,1.17385,1.1741,94,2,0
2025-07-23 08:23:00,1.17412,1.17427,1.1741,1.17411,107,2,0
2025-07-23 08:24:00,1.17411,1.17418,1.17388,1.17397,92,2,0
2025-07-23 08:25:00,1.17393,1.17397,1.17387,1.17391,62,2,0
2025-07-23 08:26:00,1.17391,1.17395,1.17382,1.17391,81,2,0
2025-07-23 08:27:00,1.17391,1.17393,1.17381,1.17382,49,2,0
2025-07-23 08:28:00,1.17382,1.17392,1.17371,1.17391,66,2,0
2025-07-23 08:29:00,1.17391,1.17393,1.17385,1.17385,78,2,0
2025-07-23 08:30:00,1.17385,1.17397,1.17381,1.17388,82,2,0
2025-07-23 08:31:00,1.17388,1.17398,1.17382,1.17386,66,2,0
2025-07-23 08:32:00,1.17386,1.17386,1.17372,1.17372,45,2,0
2025-07-23 08:33:00,1.17372,1.17372,1.17351,1.17355,45,2,0
2025-07-23 08:34:00,1.17355,1.17358,1.17336,1.1735,107,2,0
2025-07-23 08:35:00,1.1735,1.17351,1.17325,1.17326,105,2,0
2025-07-23 08:36:00,1.17326,1.17332,1.17312,1.17316,59,2,0
2025-07-23 08:37:00,1.17316,1.17322,1.17311,1.17316,73,2,0
2025-07-23 08:38:00,1.17316,1.17338,1.1731,1.17338,95,2,0
2025-07-23 08:39:00,1.17338,1.17343,1.17327,1.17331,102,2,0
2025-07-23 08:40:00,1.17331,1.17342,1.17319,1.17329,111,2,0
2025-07-23 08:41:00,1.17329,1.1733,1.17313,1.17317,113,2,0
2025-07-23 08:42:00,1.17318,1.17333,1.17313,1.17327,81,2,0
2025-07-23 08:43:00,1.17327,1.17344,1.17327,1.17331,78,2,0
2025-07-23 08:44:00,1.17331,1.17342,1.1733,1.1734,90,2,0
2025-07-23 08:45:00,1.1734,1.17346,1.17325,1.17327,93,2,0
2025-07-23 08:46:00,1.17327,1.17338,1.17325,1.17328,53,2,0
2025-07-23 08:47:00,1.17328,1.17329,1.17326,1.17328,41,2,0
2025-07-23 08:48:00,1.17328,1.1733,1.17311,1.17312,63,2,0
2025-07-23 08:49:00,1.17313,1.1733,1.17309,1.17321,67,2,0
2025-07-23 08:50:00,1.17322,1.17329,1.17321,1.17328,57,2,0
2025-07-23 08:51:00,1.17328,1.17339,1.17326,1.17329,75,2,0
2025-07-23 08:52:00,1.1733,1.1733,1.17318,1.17328,49,2,0
